ProductID,Quarter,UnitsSold,LaunchPrice,CurrentPrice,MarketingSpend,AvgRating,ReviewVolume,SentimentScore,LaunchQuarter,RAM,Storage,ProcessorScore,CameraMP,Battery,Is5G,PremiumMaterial,GDPGrowth,IndustryGrowth,SeasonIndex,5GPenetration
P026,6,36610,25058,22041.210265193582,961069,4.272192092819084,3289,-0.7685247866425893,3,8,256,6,76,4324,0,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P026,7,42486,61619,46310.03947126827,880741,3.2411168328073803,3685,0.059983045852837424,3,8,256,6,76,4324,0,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P026,8,35154,21031,20975.87707643051,909217,3.023413221461808,4193,0.06498539887429322,3,8,256,6,76,4324,0,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P026,9,4282,49624,35993.16624764271,953966,3.0874781446178945,1336,0.6160452598131059,3,8,256,6,76,4324,0,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P026,10,11342,68470,57513.59050546551,412727,4.304583297183879,1919,-0.2252148286626814,3,8,256,6,76,4324,0,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P026,11,19514,78121,64150.571514050265,331496,3.6126269975564256,3805,0.18057108590631943,3,8,256,6,76,4324,0,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P026,12,30011,57849,47162.66333559821,839522,4.715124675322567,3234,-0.8022527647187292,3,8,256,6,76,4324,0,0,7.044259915267586,10.86535434660759,1,80.0
P027,1,17434,79047,55624.81352829352,870042,4.202148333600466,1735,-0.2140515493094175,3,6,128,7,44,4155,0,1,6.122993032419987,5.892043287120562,1,10.0
P027,2,44903,60734,51836.73719979246,533819,3.861058676924415,3367,-0.9104430989906636,3,6,128,7,44,4155,0,1,7.066644035801772,10.353355640155236,0,16.363636363636363
P027,3,23312,42840,42154.27426568506,826802,3.050895519811502,1013,0.2738046349094865,3,6,128,7,44,4155,0,1,6.497697392051524,7.332164115498012,1,22.727272727272727
P027,4,56698,59014,42579.40162253658,980765,4.191977684366964,3028,0.3542412794700187,3,6,128,7,44,4155,0,1,2.1828329164015647,8.429268642782603,0,29.09090909090909
P027,5,24852,28703,23231.5801341362,611603,4.160443037570059,1154,0.3765484715604741,3,6,128,7,44,4155,0,1,7.2032898864483395,9.739699414305562,0,35.45454545454545
P027,6,20284,57417,48556.23113560309,928791,4.954904235980736,3750,0.9280348142354047,3,6,128,7,44,4155,0,1,4.1248800247587525,8.551043032793046,1,41.81818181818181
P027,7,26323,71985,51231.6383895615,933525,4.851274660050672,1357,-0.20913146401417126,3,6,128,7,44,4155,0,1,4.382982995024495,11.488228402915759,1,48.18181818181818
P027,8,20693,29138,21682.126460542775,350100,3.578489543945309,2269,-0.7677220795989488,3,6,128,7,44,4155,0,1,2.629214999194885,9.795821017542501,1,54.54545454545455
P027,9,8313,23315,18516.54020469589,254245,4.205885752958923,2516,-0.8235965924202586,3,6,128,7,44,4155,0,1,6.424431236562914,10.841994847141692,1,60.90909090909091
P027,10,22538,78918,58831.41876741155,855600,3.771023809473845,1401,0.08281521469517039,3,6,128,7,44,4155,0,1,3.093703270855748,12.368224753949129,1,67.27272727272727
P027,11,5236,30848,26717.867570097176,962881,3.3366739118382602,2490,-0.11911729937515192,3,6,128,7,44,4155,0,1,5.383790552113018,10.577422659504375,0,73.63636363636363
P027,12,48633,24569,19109.77972765511,287954,3.3543418505437312,440,-0.3151040423305733,3,6,128,7,44,4155,0,1,7.044259915267586,10.86535434660759,1,80.0
P028,1,28132,23491,22297.81114018814,743907,3.694554078061015,1727,0.16596885232920489,2,12,64,6,51,4827,0,0,6.122993032419987,5.892043287120562,1,10.0
P028,2,17996,70778,52740.68304108592,557569,3.977795663584903,3270,0.760629524297854,2,12,64,6,51,4827,0,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P028,3,36919,24429,21273.095866896594,336281,3.9228910237746253,1098,-0.20972451347136278,2,12,64,6,51,4827,0,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P028,4,3307,29852,25155.200093317024,339779,4.813885617669667,2146,0.9280576943310275,2,12,64,6,51,4827,0,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P028,5,3140,78329,71799.7272470077,888140,3.9169328491385156,2393,-0.7386953123530742,2,12,64,6,51,4827,0,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P028,6,57690,41086,30298.716388792578,191088,4.361511785920971,2060,0.7541811620363779,2,12,64,6,51,4827,0,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P028,7,50651,28893,21514.8485832066,225074,4.025804832294395,2767,-0.03318512805370677,2,12,64,6,51,4827,0,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P028,8,31535,27869,24430.507637083323,468377,3.9828363550571133,1710,-0.5935538178278255,2,12,64,6,51,4827,0,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P028,9,15527,17454,14241.803401826739,293226,4.837469421212755,3925,0.4514329264398982,2,12,64,6,51,4827,0,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P028,10,57220,63077,52782.44143313286,514299,4.655037844212606,3922,0.1470579029111465,2,12,64,6,51,4827,0,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P028,11,35132,68410,52001.33848218941,672744,3.1189431377345613,2484,0.693937708414121,2,12,64,6,51,4827,0,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P028,12,38703,60895,43767.506549030004,804293,3.5120951302099086,1042,0.25318502218642047,2,12,64,6,51,4827,0,0,7.044259915267586,10.86535434660759,1,80.0
P029,1,28910,39566,27923.104217662414,258175,4.858514796014458,4878,0.7440966768940154,4,6,256,5,85,4810,0,0,6.122993032419987,5.892043287120562,1,10.0
P029,2,21337,37313,33199.73551254648,886708,3.717431050834027,3852,-0.44248025517089395,4,6,256,5,85,4810,0,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P029,3,51847,73653,72712.77568386387,418766,4.981092065540267,2411,0.9892972831199958,4,6,256,5,85,4810,0,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P029,4,13590,72885,51332.510703829095,428768,3.6835648094735234,1672,0.48095226390703827,4,6,256,5,85,4810,0,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P029,5,56820,35620,32985.13077723797,632356,4.643853271879859,300,0.5322318655911724,4,6,256,5,85,4810,0,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P029,6,22131,44218,39092.30401700558,849078,3.9752556193344217,513,-0.9510031034646953,4,6,256,5,85,4810,0,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P029,7,3098,34810,30101.568101742512,141869,4.6164704200184445,3856,0.395512552146859,4,6,256,5,85,4810,0,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P029,8,4092,43220,31562.803598908544,305157,3.5991313559077476,2522,0.6841488747971585,4,6,256,5,85,4810,0,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P029,9,58699,55591,46889.783566688995,860129,3.1458036707358072,2258,-0.5777750576677276,4,6,256,5,85,4810,0,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P029,10,56561,74686,61271.78251746203,248694,4.858456107263708,4065,-0.4676639749689251,4,6,256,5,85,4810,0,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P029,11,38469,50548,44228.34991860152,914886,3.4520579956319994,536,-0.9326616435722546,4,6,256,5,85,4810,0,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P029,12,58722,61132,50423.9005422526,486328,3.245841356930775,2484,0.43958290670937217,4,6,256,5,85,4810,0,0,7.044259915267586,10.86535434660759,1,80.0
P030,1,25071,53333,44596.2041750489,713859,4.249567725578805,1687,0.27418167416180994,4,6,64,9,54,5492,1,1,6.122993032419987,5.892043287120562,1,10.0
P030,2,14145,30373,25481.48347776655,247309,4.6450695887683935,2407,-0.7142480773211766,4,6,64,9,54,5492,1,1,7.066644035801772,10.353355640155236,0,16.363636363636363
P030,3,7590,71071,55536.50082331853,587030,3.317248289052756,4549,0.4434431054343586,4,6,64,9,54,5492,1,1,6.497697392051524,7.332164115498012,1,22.727272727272727
P030,4,9016,29027,23823.44556343613,998488,3.000269386008971,1984,-0.9062961829447937,4,6,64,9,54,5492,1,1,2.1828329164015647,8.429268642782603,0,29.09090909090909
P030,5,5167,59757,54503.93818826737,914422,4.166533035626091,2537,-0.5063522615961955,4,6,64,9,54,5492,1,1,7.2032898864483395,9.739699414305562,0,35.45454545454545
P030,6,57103,20276,19855.601706771486,334104,3.7204678376008555,4332,0.6854238043211098,4,6,64,9,54,5492,1,1,4.1248800247587525,8.551043032793046,1,41.81818181818181
P030,7,39291,20571,19268.438963071272,213550,4.8859676336320845,1206,0.819886287708784,4,6,64,9,54,5492,1,1,4.382982995024495,11.488228402915759,1,48.18181818181818
P030,8,50695,70243,63397.258994600845,340016,4.374038533006486,2048,-0.22470238908870588,4,6,64,9,54,5492,1,1,2.629214999194885,9.795821017542501,1,54.54545454545455
P030,9,28586,59760,54450.749938820285,958286,3.3339061774943977,4088,0.7510224531052323,4,6,64,9,54,5492,1,1,6.424431236562914,10.841994847141692,1,60.90909090909091
P030,10,31796,73272,57410.94369639775,985258,4.901545415462676,4626,0.8879646107264192,4,6,64,9,54,5492,1,1,3.093703270855748,12.368224753949129,1,67.27272727272727
P030,11,7832,27820,23441.743549116713,367986,4.288298442951832,2957,-0.7903838700048558,4,6,64,9,54,5492,1,1,5.383790552113018,10.577422659504375,0,73.63636363636363
P030,12,24005,69575,56740.91970266493,518815,3.865458272039409,3474,-0.7780449508297038,4,6,64,9,54,5492,1,1,7.044259915267586,10.86535434660759,1,80.0
P031,1,42703,53861,50157.20446409325,940552,3.104710040374945,4172,-0.6279539999886687,3,4,64,8,55,5923,0,0,6.122993032419987,5.892043287120562,1,10.0
P031,2,29364,39972,32966.47730924363,836129,3.423988109397316,4524,0.7395263533634215,3,4,64,8,55,5923,0,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P031,3,55045,77391,69211.85100651917,520963,4.355626400620088,1296,-0.9281226501568933,3,4,64,8,55,5923,0,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P031,4,22360,33135,32447.189938974567,409521,4.4741931008641025,1039,-0.20973818477699346,3,4,64,8,55,5923,0,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P031,5,49591,77261,58700.17140607683,436227,3.17068267296865,334,-0.2644280244876942,3,4,64,8,55,5923,0,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P031,6,9480,41672,30564.481073555668,549076,3.535185353455943,2200,0.37608888767202764,3,4,64,8,55,5923,0,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P031,7,30172,35132,34194.69969968712,660897,3.038655261835202,4593,-0.17271465016272947,3,4,64,8,55,5923,0,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P031,8,26472,56346,46276.23302964685,855728,4.81213177137273,4736,-0.07180968109299224,3,4,64,8,55,5923,0,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P031,9,3401,34643,28382.81152994207,538080,3.623727715833766,3327,-0.46549474041280936,3,4,64,8,55,5923,0,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P031,10,12704,58111,42970.49740263329,941675,3.251100429525307,3864,-0.847230110017088,3,4,64,8,55,5923,0,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P031,11,53374,63861,51747.85160221953,523332,3.531165665917212,4163,-0.3358012692137271,3,4,64,8,55,5923,0,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P031,12,31336,55992,51608.27250709901,610470,3.696191186336576,3809,0.14129924776186975,3,4,64,8,55,5923,0,0,7.044259915267586,10.86535434660759,1,80.0
P032,1,35487,62658,56323.41428836541,281196,4.9483888876327145,4502,-0.9528100707089417,4,6,128,6,40,4205,0,0,6.122993032419987,5.892043287120562,1,10.0
P032,2,6426,38303,35811.754647373185,541048,3.5822884955703582,3216,-0.20398941409099436,4,6,128,6,40,4205,0,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P032,3,59987,60671,43665.431836286094,993416,4.874756876328641,3376,0.49488881319338796,4,6,128,6,40,4205,0,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P032,4,41382,64067,45958.676102819365,212217,4.980417787175243,730,0.5703790862968168,4,6,128,6,40,4205,0,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P032,5,45615,24171,20867.904739834546,623406,4.1225870858968054,377,-0.2686385034772574,4,6,128,6,40,4205,0,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P032,6,40458,61169,46411.97417702275,864265,4.792150223589147,560,0.6222475398669418,4,6,128,6,40,4205,0,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P032,7,15379,69254,51882.62492626805,698506,4.619720374721172,3273,-0.4189909886571592,4,6,128,6,40,4205,0,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P032,8,11915,57552,55655.22082182463,966792,4.379999474617887,2941,-0.7053939114420593,4,6,128,6,40,4205,0,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P032,9,58915,20939,16103.667208627241,659351,3.268549701804551,3093,-0.39616659984499636,4,6,128,6,40,4205,0,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P032,10,46769,62118,50084.52150491884,514841,4.359240665470216,2600,0.2418171804354161,4,6,128,6,40,4205,0,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P032,11,46605,34029,31587.63374684513,917865,3.3606158708455562,3394,-0.9122001147139898,4,6,128,6,40,4205,0,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P032,12,39853,53405,44521.745365103205,963659,4.7953493453559135,719,0.6872993281036475,4,6,128,6,40,4205,0,0,7.044259915267586,10.86535434660759,1,80.0
P033,1,30399,21474,20141.385022861792,208042,3.7837165928181578,3663,0.9212539510263995,4,4,256,5,24,5214,0,0,6.122993032419987,5.892043287120562,1,10.0
P033,2,49375,27867,27460.948357605954,917711,3.8133481399971663,2593,0.13907955913420733,4,4,256,5,24,5214,0,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P033,3,23642,56316,46804.15808914353,336562,3.3521909426611893,969,0.2446865292344922,4,4,256,5,24,5214,0,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P033,4,32873,77853,58937.235257583765,592402,4.464245213685912,3525,0.3966223144551455,4,4,256,5,24,5214,0,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P033,5,16122,39820,39257.305124990045,150081,4.514620414268878,3312,0.7084438126817361,4,4,256,5,24,5214,0,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P033,6,12717,51191,40594.46203512832,556285,4.281230367097775,4382,0.9203355694574908,4,4,256,5,24,5214,0,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P033,7,24357,70388,59806.48041060676,702248,4.6708156616842516,3719,-0.28594131205997564,4,4,256,5,24,5214,0,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P033,8,5583,30515,23453.921578881236,470858,3.092113468379913,2317,-0.35666002068090275,4,4,256,5,24,5214,0,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P033,9,20753,35022,32173.25562935342,892154,3.5076421563133895,3036,-0.19447120307549626,4,4,256,5,24,5214,0,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P033,10,22331,33060,23146.39150629423,168323,3.5777698778183313,3418,0.8390620493120995,4,4,256,5,24,5214,0,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P033,11,4176,35127,29991.997243474252,546790,3.7434481328046862,1079,-0.8185565955301379,4,4,256,5,24,5214,0,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P033,12,44589,55546,54728.283913071566,775673,3.7142423186010056,4469,0.9848845787495579,4,4,256,5,24,5214,0,0,7.044259915267586,10.86535434660759,1,80.0
P034,1,6956,25195,21973.879119148965,428785,4.313262147415752,2261,0.8044728069244762,1,4,256,8,23,3090,0,0,6.122993032419987,5.892043287120562,1,10.0
P034,2,26729,61956,61479.66192588362,853494,4.011915815469863,3886,0.5035443460781865,1,4,256,8,23,3090,0,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P034,3,48980,49681,49029.98156787572,405505,4.359099854267817,2060,0.9009183411505914,1,4,256,8,23,3090,0,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P034,4,14996,71575,59477.69818980983,146002,3.855003662656223,2735,0.5175525075146503,1,4,256,8,23,3090,0,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P034,5,45410,16132,13001.022675188824,320462,4.807515143550284,4747,-0.19811647505390662,1,4,256,8,23,3090,0,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P034,6,6557,17179,16267.623973224247,410001,3.4093602181145677,4416,-0.4893818469921367,1,4,256,8,23,3090,0,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P034,7,44351,42794,37579.15500913,507085,3.4141516184217107,3676,-0.271291523143536,1,4,256,8,23,3090,0,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P034,8,18654,60026,51146.72186272912,453646,4.621757162015837,4235,-0.9047174851269868,1,4,256,8,23,3090,0,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P034,9,17523,77433,72180.86414111037,372919,4.309301373731909,4006,0.03131881171290685,1,4,256,8,23,3090,0,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P034,10,29056,21614,15424.203957699296,870326,4.862019941770599,353,0.09340104111353664,1,4,256,8,23,3090,0,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P034,11,39544,64976,56992.355147695795,321883,4.045020362171177,1480,0.44625654776510837,1,4,256,8,23,3090,0,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P034,12,24918,61694,48815.97074277221,924834,4.765468761346844,441,0.4586895881759927,1,4,256,8,23,3090,0,0,7.044259915267586,10.86535434660759,1,80.0
P035,1,14251,60899,46727.07465157279,982174,4.281271185605173,3340,0.6968507581810495,3,6,128,9,106,3713,0,0,6.122993032419987,5.892043287120562,1,10.0
P035,2,29990,66001,52198.82281095219,528733,4.636053498277386,1235,0.6335589330112721,3,6,128,9,106,3713,0,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P035,3,18589,38736,31425.83126759976,463898,4.999087837438188,3911,0.9697168055249517,3,6,128,9,106,3713,0,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P035,4,29127,20141,16474.503363171014,364852,3.2992028990539053,371,-0.8430883673657521,3,6,128,9,106,3713,0,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P035,5,12014,79425,72498.8420404311,464986,3.538039293596621,4449,0.16754556102822327,3,6,128,9,106,3713,0,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P035,6,54874,18551,13221.792816210815,913560,3.723420509719161,252,-0.7401172554641176,3,6,128,9,106,3713,0,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P035,7,13108,46845,43763.51509895886,535928,3.3441784585905188,1204,0.8658497251393442,3,6,128,9,106,3713,0,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P035,8,31783,71513,65016.96035855116,488518,3.9234322876262384,3172,-0.7559390113563027,3,6,128,9,106,3713,0,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P035,9,15689,47934,45783.7519145838,622552,3.548143178684382,4958,-0.8962094009631782,3,6,128,9,106,3713,0,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P035,10,20504,36644,27996.67575296635,560115,4.957050936778281,1638,-0.762251217645856,3,6,128,9,106,3713,0,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P035,11,43520,40675,36661.05210130061,192268,4.894181334217038,4260,-0.37603195934716305,3,6,128,9,106,3713,0,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P035,12,11689,59814,50961.63534787619,229887,4.468887864151183,468,-0.9496131720815413,3,6,128,9,106,3713,0,0,7.044259915267586,10.86535434660759,1,80.0
P036,1,36675,51258,36056.178898766666,471513,4.231823831353442,4869,-0.12467734370359307,5,12,128,8,57,4881,1,0,6.122993032419987,5.892043287120562,1,10.0
P036,2,16211,38255,34867.95214676287,694821,4.092860632155695,2486,-0.14080811284787065,5,12,128,8,57,4881,1,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P036,3,52628,54194,45776.55043811039,461447,3.3585112238155803,1955,0.42882152725319655,5,12,128,8,57,4881,1,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P036,4,37531,67815,50150.17639892737,363625,4.6175799691270765,551,0.2500583721704115,5,12,128,8,57,4881,1,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P036,5,28113,79887,75487.08251355043,317400,4.593362794382744,2666,-0.37427367828974,5,12,128,8,57,4881,1,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P036,6,43334,76890,73445.64157137199,448754,4.255986765208196,4695,0.3480398381175853,5,12,128,8,57,4881,1,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P036,7,9291,55928,48358.57022613391,250653,3.781364221971878,2024,-0.29408299309528685,5,12,128,8,57,4881,1,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P036,8,3424,67101,53695.226023902025,241880,4.755968993969669,987,0.5675196849682145,5,12,128,8,57,4881,1,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P036,9,32013,64201,53275.919931145676,706226,4.355081891007068,1573,-0.5891971830439413,5,12,128,8,57,4881,1,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P036,10,9846,40027,39811.449045441375,932595,4.342958297334414,4410,-0.6020157220811264,5,12,128,8,57,4881,1,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P036,11,26703,53709,47281.68740378611,647219,3.5557055521794245,2861,0.8294622299130072,5,12,128,8,57,4881,1,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P036,12,27991,70513,58880.8199893955,329577,3.3587293640244207,617,0.0955693887666389,5,12,128,8,57,4881,1,0,7.044259915267586,10.86535434660759,1,80.0
P037,1,27917,77120,71055.70700913345,996473,4.16436646018518,3902,0.039408525788968474,3,12,256,5,13,3038,0,1,6.122993032419987,5.892043287120562,1,10.0
P037,2,30230,54930,48428.748905984176,909057,3.96607939511778,307,0.26140094231757005,3,12,256,5,13,3038,0,1,7.066644035801772,10.353355640155236,0,16.363636363636363
P037,3,12825,37693,37337.22329312921,622154,4.190719322517208,4414,-0.848832772291866,3,12,256,5,13,3038,0,1,6.497697392051524,7.332164115498012,1,22.727272727272727
P037,4,32949,37547,29631.613191100834,211541,4.3915949553108895,4598,0.2472975565805322,3,12,256,5,13,3038,0,1,2.1828329164015647,8.429268642782603,0,29.09090909090909
P037,5,28990,31193,24337.421436488086,868917,4.930030738908943,1842,0.1273199420575244,3,12,256,5,13,3038,0,1,7.2032898864483395,9.739699414305562,0,35.45454545454545
P037,6,14360,60536,54580.27530857192,361445,3.6258147884272964,4295,-0.5009512663235027,3,12,256,5,13,3038,0,1,4.1248800247587525,8.551043032793046,1,41.81818181818181
P037,7,20689,44084,33161.06497232871,626930,3.2118116088075155,4857,0.8781141919343742,3,12,256,5,13,3038,0,1,4.382982995024495,11.488228402915759,1,48.18181818181818
P037,8,49994,49039,42971.687060000186,184381,4.3602237708939455,383,0.2549731435685587,3,12,256,5,13,3038,0,1,2.629214999194885,9.795821017542501,1,54.54545454545455
P037,9,39164,57051,55960.192971199074,353091,4.879303022587017,3591,0.45145182072820655,3,12,256,5,13,3038,0,1,6.424431236562914,10.841994847141692,1,60.90909090909091
P037,10,4093,27905,25723.455996032826,393125,4.9540139088778865,2804,-0.003919213886262041,3,12,256,5,13,3038,0,1,3.093703270855748,12.368224753949129,1,67.27272727272727
P037,11,52970,33485,26724.826972827086,806291,4.4967686993524625,4562,-0.4825767156891181,3,12,256,5,13,3038,0,1,5.383790552113018,10.577422659504375,0,73.63636363636363
P037,12,5676,17426,15980.240502156235,190009,4.992524573049754,959,0.22658336977475813,3,12,256,5,13,3038,0,1,7.044259915267586,10.86535434660759,1,80.0
P038,1,37192,40640,31398.733199126855,896883,3.4080493314771574,2186,-0.6014593270663984,5,12,256,8,46,3172,1,0,6.122993032419987,5.892043287120562,1,10.0
P038,2,59494,16134,14869.367794146727,416462,3.059008110290412,2884,-0.5711870340136709,5,12,256,8,46,3172,1,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P038,3,38932,66498,51487.268881221564,212935,3.7097216614922957,3110,-0.5693112372348947,5,12,256,8,46,3172,1,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P038,4,19568,35810,31456.970935283494,658685,4.902981420353575,1773,0.7699286163611756,5,12,256,8,46,3172,1,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P038,5,6370,20283,19873.55017093704,377068,4.573539006714254,2534,0.23356721570508232,5,12,256,8,46,3172,1,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P038,6,33552,16014,14754.902741151409,996749,3.5829914818474458,593,-0.25777412313974435,5,12,256,8,46,3172,1,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P038,7,25624,58516,51221.08372100966,108024,3.667213578058086,4127,-0.2631021601668422,5,12,256,8,46,3172,1,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P038,8,28293,42172,37952.223892090515,243927,4.574746690010211,2917,0.26049443891231583,5,12,256,8,46,3172,1,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P038,9,6458,78610,71663.88276057546,577177,3.9988635397336707,3797,0.2986446491537633,5,12,256,8,46,3172,1,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P038,10,7668,40934,29439.810737623186,255489,4.000160236543165,2659,-0.11216109098724436,5,12,256,8,46,3172,1,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P038,11,9352,28516,22536.58898665698,915359,3.8152657159593115,2235,0.8542212577168546,5,12,256,8,46,3172,1,0,5.383790552113018,10.577422659504375,0,73.63636363636363
P038,12,5278,22296,20720.391141951433,113261,3.022984946596231,220,-0.4795268040295413,5,12,256,8,46,3172,1,0,7.044259915267586,10.86535434660759,1,80.0
P039,1,33781,28652,21435.672447229754,870692,4.573044764781694,2168,0.49355327906743596,1,12,128,7,98,3652,1,0,6.122993032419987,5.892043287120562,1,10.0
P039,2,37436,62406,56511.14752260811,444866,4.611689065235666,295,0.8491221107536098,1,12,128,7,98,3652,1,0,7.066644035801772,10.353355640155236,0,16.363636363636363
P039,3,37098,41935,36316.29945344504,944052,4.485061665680843,2013,0.6571111958121627,1,12,128,7,98,3652,1,0,6.497697392051524,7.332164115498012,1,22.727272727272727
P039,4,8296,45444,36007.04213246994,865791,4.572715466122963,4817,-0.2911501024138903,1,12,128,7,98,3652,1,0,2.1828329164015647,8.429268642782603,0,29.09090909090909
P039,5,17721,76753,75397.25371731911,524032,3.6372179255272146,236,-0.8447184480224375,1,12,128,7,98,3652,1,0,7.2032898864483395,9.739699414305562,0,35.45454545454545
P039,6,20978,71358,54100.70424055224,848149,4.588971267296982,186,0.6758167497036072,1,12,128,7,98,3652,1,0,4.1248800247587525,8.551043032793046,1,41.81818181818181
P039,7,26527,31322,25820.44165465747,389662,4.221093510030849,3410,0.3472908349498154,1,12,128,7,98,3652,1,0,4.382982995024495,11.488228402915759,1,48.18181818181818
P039,8,37468,38199,34691.75412236924,555150,3.9787528979413405,3418,-0.9960157295618595,1,12,128,7,98,3652,1,0,2.629214999194885,9.795821017542501,1,54.54545454545455
P039,9,22929,72828,66981.3910802471,275121,3.593573364039701,4953,-0.8328913249786205,1,12,128,7,98,3652,1,0,6.424431236562914,10.841994847141692,1,60.90909090909091
P039,10,43680,19733,14794.312632816409,403602,3.4830736834033633,1773,0.269278512974761,1,12,128,7,98,3652,1,0,3.093703270855748,12.368224753949129,1,67.27272727272727
P039,11,26690,58939,43351.079198197076,472251,3.6220049894653608,2394,-0.5125410349513164,1,12,128,7,98,3652,1,0,5.383790552113018,10.577422659504375,0,73.63636363636363
